species,lat,lon,country,year
Fusconaia cor,36.777588,-83.033226,United States of America,
Fusconaia cor,35.932499,-83.605003,United States of America,
Fusconaia cor,35.0481,-85.625603,United States of America,
Fusconaia cor,34.96179,-85.70143,United States of America,
Fusconaia cor,33.5,-86.2,United States of America,
Allotoca maculata,20.686935,-104.074823,Mexico,2020.0
Allotoca maculata,20.903194,-104.019722,Mexico,2010.0
Allotoca maculata,20.903278,-104.078783,Mexico,2010.0
Allotoca maculata,20.764721,-104.080559,Mexico,2005.0
Allotoca maculata,21.041058,-103.468694,Mexico,2005.0
Allotoca maculata,20.782006,-104.186667,Mexico,2003.0
Allotoca maculata,20.524744,-103.261473,Mexico,1977.0
Allotoca maculata,21.083333,-104.083333,Mexico,1970.0
Allotoca maculata,19.947222,-102.304722,Mexico,1962.0
Allotoca maculata,19.657778,-101.259722,Mexico,1954.0
Gambusia eurystoma,17.552683,-92.997286,Mexico,2007.0
Gambusia eurystoma,17.549444,-92.962222,Mexico,1966.0
Gambusia eurystoma,17.633333,-92.916667,Mexico,1959.0
Gambusia hurtadoi,27.031724,-104.95347,Mexico,2019.0
Gambusia hurtadoi,27.137222,-104.920833,Mexico,1984.0
Gambusia hurtadoi,27.166667,-104.866667,Mexico,1982.0
Gambusia hurtadoi,25.9095,-97.4994,United States of America,1958.0
Gambusia hurtadoi,27.081111,-104.959167,Mexico,1954.0
Gambusia hurtadoi,28.4667,-100.75,Mexico,
Gambusia hurtadoi,24.148819,-102.89781,Mexico,
Aaadonta pelewana,7.258333,134.430556,Palau,1985
Gopherus agassizii,34.951243,-117.177872,United States of America,2026
Gopherus agassizii,33.957005,-115.96037,United States of America,2026
Gopherus agassizii,33.612403,-115.259175,United States of America,2026
Gopherus agassizii,33.960413,-116.15149,United States of America,2026
Gopherus agassizii,36.321069,-114.16883,United States of America,2026
Gopherus agassizii,34.072963,-116.267263,United States of America,2026
Gopherus agassizii,34.337766,-116.414055,United States of America,2026
Gopherus agassizii,34.302587,-116.516607,United States of America,2026
Gopherus agassizii,35.83905,-115.258905,United States of America,2026
Gopherus agassizii,35.533718,-114.744419,United States of America,2026
Gopherus agassizii,33.418578,-115.635077,United States of America,2026
Gopherus agassizii,36.296113,-114.667421,United States of America,2026
Gopherus agassizii,33.638838,-115.201233,United States of America,2026
Gopherus agassizii,35.317894,-115.445744,United States of America,2026
Gopherus agassizii,36.34687,-115.288597,United States of America,2026
Gopherus agassizii,35.332552,-115.316115,United States of America,2026
Gopherus agassizii,36.009262,-114.628476,United States of America,2026
Gopherus agassizii,35.897018,-114.887259,United States of America,2026
Gopherus agassizii,33.611732,-115.791023,United States of America,2026
Gopherus agassizii,34.187155,-116.023361,United States of America,2026
Gopherus agassizii,33.743268,-115.379271,United States of America,2026
Gopherus agassizii,34.632578,-116.468822,United States of America,2026
Gopherus agassizii,36.459402,-114.442829,United States of America,2026
Gopherus agassizii,32.819726,-116.317887,United States of America,2026
Gopherus agassizii,33.639442,-115.651323,United States of America,2026
Gopherus agassizii,34.852992,-117.258267,United States of America,2026
Gopherus agassizii,34.814184,-117.38382,United States of America,2026
Gopherus agassizii,33.864737,-115.95259,United States of America,2026
Gopherus agassizii,34.764148,-115.268932,United States of America,2026
Gopherus agassizii,34.035364,-116.406816,United States of America,2026
Gopherus agassizii,34.579314,-117.034735,United States of America,2026
Gopherus agassizii,33.867862,-116.108452,United States of America,2026
Gopherus agassizii,33.951564,-115.897741,United States of America,2026
Gopherus agassizii,33.771015,-115.570448,United States of America,2026
Gopherus agassizii,35.726093,-117.872777,United States of America,2026
Gopherus agassizii,35.148263,-114.961137,United States of America,2026
Gopherus agassizii,33.672519,-116.224881,United States of America,2026
Gopherus agassizii,36.047816,-115.845977,United States of America,2026
Gopherus agassizii,36.182208,-115.415214,United States of America,2026
Gopherus agassizii,34.098021,-116.218209,United States of America,2026
Gopherus agassizii,34.963085,-117.392606,United States of America,2026
Gopherus agassizii,33.512596,-115.596428,United States of America,2026
Gopherus agassizii,36.636656,-114.791285,United States of America,2026
Gopherus agassizii,33.51712,-115.290821,United States of America,2026
Gopherus agassizii,34.98976,-116.244611,United States of America,2026
Gopherus agassizii,37.137616,-113.679613,United States of America,2026
Gopherus agassizii,37.095536,-113.791851,United States of America,2026
Gopherus agassizii,37.111915,-113.60053,United States of America,2026
Gopherus agassizii,36.105709,-115.559445,United States of America,2026
Gopherus agassizii,35.178492,-116.362565,United States of America,2026
Gopherus agassizii,34.927377,-116.266111,United States of America,2026
Gopherus agassizii,33.946115,-116.729404,United States of America,2026
Gopherus agassizii,35.857175,-117.243873,United States of America,2026
Gopherus agassizii,35.532847,-117.577068,United States of America,2026
Gopherus agassizii,35.655896,-115.334482,United States of America,2026
Gopherus agassizii,37.177293,-113.746285,United States of America,2026
Gopherus agassizii,33.754462,-115.815558,United States of America,2026
Gopherus agassizii,33.707534,-115.736976,United States of America,2026
Gopherus agassizii,36.385263,-116.143673,United States of America,2026
Gopherus agassizii,34.849264,-115.660246,United States of America,2026
Gopherus agassizii,35.274071,-115.5562,United States of America,2026
Gopherus agassizii,35.165971,-114.752188,United States of America,2026
Gopherus agassizii,37.183612,-113.756342,United States of America,2026
Gopherus agassizii,34.986002,-116.680757,United States of America,2026
Gopherus agassizii,34.718113,-116.181809,United States of America,2026
Gopherus agassizii,37.012989,-113.710716,United States of America,2026
Gopherus agassizii,33.505222,-115.513379,United States of America,2026
Gopherus agassizii,34.840942,-115.499253,United States of America,2026
Gopherus agassizii,33.463407,-115.223687,United States of America,2026
Gopherus agassizii,34.875237,-115.793515,United States of America,2026
Gopherus agassizii,34.136669,-116.121157,United States of America,2026
Gopherus agassizii,34.169918,-116.253087,United States of America,2026
Gopherus agassizii,37.169818,-113.606254,United States of America,2026
Gopherus agassizii,35.50732,-117.709676,United States of America,2026
Gopherus agassizii,33.54475,-115.080487,United States of America,2025
Gopherus agassizii,34.152119,-115.568038,United States of America,2025
Gopherus agassizii,35.871253,-115.258064,United States of America,2025
Gopherus agassizii,35.895085,-115.214341,United States of America,2025
Gopherus agassizii,34.184988,-116.242202,United States of America,2025
Gopherus agassizii,34.418825,-114.643938,United States of America,2025
Gopherus agassizii,35.265527,-117.858198,United States of America,2025
Gopherus agassizii,35.618298,-115.353134,United States of America,2025
Gopherus agassizii,36.24372,-116.654416,United States of America,2025
Gopherus agassizii,36.672732,-116.931058,United States of America,2025
Gopherus agassizii,33.50295,-115.394542,United States of America,2025
Gopherus agassizii,34.505326,-117.117074,United States of America,2025
Gopherus agassizii,36.53168,-115.385598,United States of America,2025
Gopherus agassizii,35.625266,-115.347343,United States of America,2025
Gopherus agassizii,35.712047,-114.863512,United States of America,2025
Gopherus agassizii,35.793028,-117.403487,United States of America,2025
Gopherus agassizii,33.615842,-116.559528,United States of America,2025
Gopherus agassizii,33.722294,-116.425282,United States of America,2025
Gopherus agassizii,36.286728,-115.366851,United States of America,2025
Gopherus agassizii,35.779958,-114.9094,United States of America,2025
Gopherus agassizii,34.6716,-116.019811,United States of America,2025
Gopherus agassizii,36.364662,-117.510094,United States of America,2025
Gopherus agassizii,33.888017,-115.712381,United States of America,2025
Gopherus agassizii,33.855663,-115.647011,United States of America,2025
Gopherus agassizii,34.175366,-116.077264,United States of America,2025
Gopherus agassizii,33.875266,-115.757772,United States of America,2025
Gopherus agassizii,34.953472,-117.988781,United States of America,2025
Gopherus agassizii,33.921787,-115.880744,United States of America,2025
Gopherus agassizii,33.846752,-115.943396,United States of America,2025
Gopherus agassizii,33.712785,-115.982749,United States of America,2025
Gopherus agassizii,34.104348,-116.004264,United States of America,2025
Gopherus agassizii,34.151682,-116.396109,United States of America,2025
Gopherus agassizii,35.459364,-115.562736,United States of America,2025
Gopherus agassizii,35.068098,-117.236966,United States of America,2025
Gopherus agassizii,34.438066,-116.494284,United States of America,2025
Gopherus agassizii,36.054337,-117.490993,United States of America,2025
Gopherus agassizii,34.260712,-116.645779,United States of America,2025
Gopherus agassizii,35.210609,-117.875568,United States of America,2025
Gopherus agassizii,34.301773,-114.34402,United States of America,2025
Gopherus agassizii,33.793842,-116.436922,United States of America,2025
Gopherus agassizii,33.763234,-116.512407,United States of America,2025
Gopherus agassizii,33.119667,-116.38976,United States of America,2025
Gopherus agassizii,33.763686,-116.592315,United States of America,2025
Gopherus agassizii,33.731213,-116.585152,United States of America,2025
Gopherus agassizii,37.141441,-113.40731,United States of America,2025
Gopherus agassizii,33.811622,-115.986117,United States of America,2025
Gopherus agassizii,37.040885,-113.45322,United States of America,2025
Gopherus agassizii,36.111151,-115.541415,United States of America,2025
Gopherus agassizii,35.187428,-117.809843,United States of America,2025
Gopherus agassizii,34.971135,-115.610186,United States of America,2025
Gopherus agassizii,34.974941,-116.853077,United States of America,2025
Gopherus agassizii,35.558526,-117.763706,United States of America,2025
Gopherus agassizii,36.060528,-116.162653,United States of America,2025
Gopherus agassizii,35.05696,-117.953591,United States of America,2025
Gopherus agassizii,35.601368,-115.696004,United States of America,2025
Gopherus agassizii,36.285276,-115.559853,United States of America,2025
Gopherus agassizii,36.00817,-117.89304,United States of America,2025
Gopherus agassizii,34.032434,-116.064887,United States of America,2025
Gopherus agassizii,36.034292,-117.838142,United States of America,2025
Gopherus agassizii,34.883151,-115.260555,United States of America,2025
Gopherus agassizii,36.902692,-116.821583,United States of America,2025
Gopherus agassizii,36.763634,-114.28506,United States of America,2025
Gopherus agassizii,36.094173,-115.409525,United States of America,2025
Gopherus agassizii,33.638645,-116.404599,United States of America,2025
Gopherus agassizii,37.548667,-118.258683,United States of America,2025
Gopherus agassizii,33.629449,-115.850506,United States of America,2025
Gopherus agassizii,33.715601,-115.853497,United States of America,2025
Gopherus agassizii,37.041253,-113.558453,United States of America,2025
Gopherus agassizii,35.376176,-115.33252,United States of America,2025
Gopherus agassizii,36.170559,-115.067043,United States of America,2025
Gopherus agassizii,34.98074,-117.598466,United States of America,2025
Gopherus agassizii,34.725109,-116.687989,United States of America,2025
Gopherus agassizii,37.140299,-113.503587,United States of America,2025
Gopherus agassizii,37.006811,-113.79748,United States of America,2025
Gopherus agassizii,35.187907,-117.491452,United States of America,2025
Gopherus agassizii,36.831454,-114.162372,United States of America,2025
Gopherus agassizii,35.131859,-115.467495,United States of America,2025
Gopherus agassizii,36.373844,-115.228104,United States of America,2025
Gopherus agassizii,37.187288,-116.660032,United States of America,2025
Gopherus agassizii,35.158692,-116.840363,United States of America,2025
Gopherus agassizii,33.977981,-116.753363,United States of America,2025
Gopherus agassizii,37.280958,-113.641061,United States of America,2025
Gopherus agassizii,33.726048,-115.80848,United States of America,2025
Gopherus agassizii,35.409022,-114.82209,United States of America,2025
Gopherus agassizii,35.630042,-115.072091,United States of America,2025
Gopherus agassizii,36.455436,-114.221567,United States of America,2025
Gopherus agassizii,35.223987,-114.925061,United States of America,2025
Gopherus agassizii,35.322115,-114.910968,United States of America,2025
Gopherus agassizii,35.478954,-115.874603,United States of America,2025
Gopherus agassizii,35.198215,-117.568944,United States of America,2025
Gopherus agassizii,35.555598,-114.925832,United States of America,2025
Gopherus agassizii,35.505822,-114.93537,United States of America,2025
Gopherus agassizii,35.181251,-117.1264,United States of America,2025
Gopherus agassizii,35.222568,-114.704605,United States of America,2025
Gopherus agassizii,35.005902,-117.064557,United States of America,2025
Gopherus agassizii,35.546532,-117.790397,United States of America,2025
Gopherus agassizii,36.588607,-115.422146,United States of America,2025
Gopherus agassizii,35.390413,-114.868057,United States of America,2025
Gopherus agassizii,35.073787,-115.745176,United States of America,2025
Gopherus agassizii,35.44291,-114.983035,United States of America,2025
Gopherus agassizii,33.234218,-116.551929,United States of America,2025
Gopherus agassizii,36.243532,-115.295451,United States of America,2025
Gopherus agassizii,33.370172,-116.438209,United States of America,2025
Gopherus agassizii,34.872614,-117.550457,United States of America,2025
Gopherus agassizii,34.856005,-117.546441,United States of America,2025
Gopherus agassizii,35.831291,-115.126134,United States of America,2025
Gopherus agassizii,35.321981,-117.616176,United States of America,2025
Gopherus agassizii,35.362239,-117.854651,United States of America,2025
Gopherus agassizii,35.283798,-116.194058,United States of America,2025
Gopherus agassizii,35.376834,-115.392174,United States of America,2025
Gopherus agassizii,35.801077,-115.048081,United States of America,2025
Gopherus agassizii,36.799961,-114.73213,United States of America,2025
Heosemys grandis,11.509586,107.404448,Viet Nam,2026.0
Heosemys grandis,1.275081,103.823824,Singapore,2026.0
Heosemys grandis,1.335792,103.854668,Singapore,2026.0
Heosemys grandis,7.073726,100.592381,Thailand,2026.0
Heosemys grandis,12.674385,102.120525,Thailand,2026.0
Heosemys grandis,14.413901,101.31068,Thailand,2026.0
Heosemys grandis,14.472775,101.301325,Thailand,2025.0
Heosemys grandis,12.351019,109.121863,Viet Nam,2025.0
Heosemys grandis,7.143366,100.440141,Thailand,2025.0
Heosemys grandis,1.418367,103.723458,Singapore,2025.0
Heosemys grandis,11.515052,107.524031,Viet Nam,2025.0
Heosemys grandis,11.340143,107.311282,Viet Nam,2025.0
Heosemys grandis,11.41202,107.472022,Viet Nam,2025.0
Heosemys grandis,1.255596,103.622889,Singapore,2025.0
Heosemys grandis,10.432245,106.394244,Viet Nam,2025.0
Heosemys grandis,11.574627,107.490378,Viet Nam,2025.0
Heosemys grandis,11.59883,107.421321,Viet Nam,2025.0
Heosemys grandis,12.699769,99.779181,Thailand,2025.0
Heosemys grandis,5.417111,100.325464,Malaysia,2025.0
Heosemys grandis,4.599308,101.140912,Malaysia,2025.0
Heosemys grandis,3.371607,101.795314,Malaysia,2025.0
Heosemys grandis,1.268837,103.953141,Singapore,2025.0
Heosemys grandis,4.561094,101.196336,Malaysia,2025.0
Heosemys grandis,1.393022,103.82562,Singapore,2025.0
Heosemys grandis,10.87569,108.161299,Viet Nam,2025.0
Heosemys grandis,10.995563,108.017551,Viet Nam,2025.0
Heosemys grandis,11.449937,107.432737,Viet Nam,2025.0
Heosemys grandis,11.43705,107.587944,Viet Nam,2025.0
Heosemys grandis,14.439713,101.372178,Thailand,2025.0
Heosemys grandis,13.225266,99.941164,Thailand,2024.0
Heosemys grandis,4.428727,101.085091,Malaysia,2024.0
Heosemys grandis,18.840991,98.889519,Thailand,2024.0
Heosemys grandis,1.310289,103.684901,Singapore,2024.0
Heosemys grandis,5.35959,100.231777,Malaysia,2024.0
Heosemys grandis,7.082704,100.538121,Thailand,2024.0
Heosemys grandis,5.33213,100.286874,Malaysia,2023.0
Heosemys grandis,12.628281,99.554539,Thailand,2023.0
Heosemys grandis,4.605613,102.119373,Malaysia,2023.0
Heosemys grandis,14.49405,101.88328,Thailand,2023.0
Heosemys grandis,1.39572,103.887945,Singapore,2023.0
Heosemys grandis,13.927269,100.573152,Thailand,2023.0
Heosemys grandis,12.603576,102.128934,Thailand,2023.0
Heosemys grandis,5.47411,100.212243,Malaysia,2023.0
Heosemys grandis,3.295628,101.802762,Malaysia,2022.0
Heosemys grandis,14.469161,101.230133,Thailand,2022.0
Heosemys grandis,6.705554,100.140565,Thailand,2022.0
Heosemys grandis,7.178506,100.587193,Thailand,2022.0
Heosemys grandis,11.485078,107.557109,Viet Nam,2022.0
Heosemys grandis,7.193632,100.512609,Thailand,2022.0
Heosemys grandis,1.227481,103.77377,Singapore,2021.0
Heosemys grandis,5.25898,100.211643,Malaysia,2020.0
Heosemys grandis,6.869087,99.607822,Thailand,2020.0
Heosemys grandis,10.474962,99.229548,Thailand,2020.0
Heosemys grandis,1.360306,103.969884,Singapore,2020.0
Heosemys grandis,14.579752,101.377381,Thailand,2019.0
Heosemys grandis,14.477352,101.379716,Thailand,2018.0
Heosemys grandis,14.392548,101.450147,Thailand,2018.0
Heosemys grandis,14.248561,101.351872,Thailand,2018.0
Heosemys grandis,14.429204,101.225349,Thailand,2018.0
Heosemys grandis,14.574781,101.321364,Thailand,2018.0
Heosemys grandis,12.837391,99.516388,Thailand,2018.0
Heosemys grandis,11.364172,107.876722,Viet Nam,2018.0
Heosemys grandis,10.550191,105.693831,Viet Nam,2018.0
Heosemys grandis,14.211746,101.236631,Thailand,2015.0
Heosemys grandis,14.562806,101.212276,Thailand,2015.0
Heosemys grandis,4.441695,101.010305,Malaysia,2012.0
Heosemys grandis,14.332045,101.571036,Thailand,2011.0
Heosemys grandis,14.30306,101.529954,Thailand,2011.0
Heosemys grandis,6.085693,102.133051,Malaysia,2008.0
Heosemys grandis,1.545113,104.033206,Malaysia,1987.0
Heosemys grandis,14.7125,101.422,Thailand,1925.0
Heosemys grandis,7.5583,99.6106,Thailand,1896.0
Heosemys grandis,6.85581,101.26761,Thailand,
Heosemys grandis,12.92292,99.67065,Thailand,
Heosemys grandis,14.42433,98.84278,Thailand,
Heosemys grandis,9.32346,99.19353,Thailand,
Heosemys grandis,13.75398,100.50144,Thailand,
Heosemys grandis,10.29314,99.13058,Thailand,
Heosemys grandis,15.0,100.0,Thailand,
Heosemys grandis,-1.54783,29.251941,"Congo, Democratic Republic of the",
Heosemys grandis,22.0,98.0,Myanmar,
Heosemys grandis,13.988629,100.501444,Thailand,
Heosemys grandis,38.073254,104.69114,China,
Amblema neislerii,31.280735,-84.391092,United States of America,2025.0
Amblema neislerii,30.18497,-85.14769,United States of America,2025.0
Amblema neislerii,30.095014,-85.14682,United States of America,2022.0
Amblema neislerii,30.417037,-84.987767,United States of America,2018.0
Amblema neislerii,30.10262,-85.17661,United States of America,2017.0
Amblema neislerii,34.0048,-85.580749,United States of America,2017.0
Amblema neislerii,30.27258,-85.0631,United States of America,2015.0
Amblema neislerii,31.376273,-84.391799,United States of America,2014.0
Amblema neislerii,30.87589,-84.04667,United States of America,2012.0
Amblema neislerii,30.01025,-85.121,United States of America,2011.0
Amblema neislerii,30.69567,-84.85855,United States of America,2005.0
Amblema neislerii,29.948889,-85.015,United States of America,1999.0
Amblema neislerii,30.250853,-85.001203,United States of America,1999.0
Amblema neislerii,29.9808,-85.0183,United States of America,1995.0
Amblema neislerii,33.84167,-83.16806,United States of America,1991.0
Amblema neislerii,34.2975,-84.98778,United States of America,1991.0
Amblema neislerii,30.247124,-85.1656,United States of America,1990.0
Amblema neislerii,30.7,-84.85,United States of America,1986.0
Amblema neislerii,29.8425,-85.0321,United States of America,1981.0
Amblema neislerii,30.794629,-85.213174,United States of America,1954.0
Amblema neislerii,30.5643,-85.1719,United States of America,1954.0
Amblema neislerii,30.1667,-85.05,United States of America,1954.0
Amblema neislerii,36.554955,-83.583229,United States of America,1954.0
Amblema neislerii,30.790485,-85.561104,United States of America,1925.0
Amblema neislerii,30.42,-85.17,United States of America,1924.0
Amblema neislerii,30.5,-85.12,United States of America,1918.0
Amblema neislerii,31.005186,-87.163048,United States of America,1917.0
Amblema neislerii,32.1297,-81.5369,United States of America,
Amblema neislerii,29.41487,-81.43748,United States of America,
Amblema neislerii,30.25825,-85.16519,United States of America,
Amblema neislerii,31.05,-83.0667,United States of America,
Amblema neislerii,30.8075,-85.815833,United States of America,
Amblema neislerii,29.726389,-84.9775,United States of America,
Idunella sketi,30.333333,-16.333333,Portugal,2024
Idunella sketi,16.0,-24.0,Cabo Verde,2024
Ixalodectes flectocercus,-31.41654,115.728174,Australia,2018
Jardinella colmani,-22.202223,145.37778,Australia,2002.0
Jardinella colmani,-22.301469,145.238153,Australia,
Konia dikume,4.6709,9.3924,Cameroon,2016.0
Konia dikume,4.608836,9.31829,Cameroon,2015.0
Konia dikume,4.633333,9.366667,Cameroon,1985.0
Konia eisentrauti,4.6709,9.3924,Cameroon,2016.0
Konia eisentrauti,4.772716,9.314048,Cameroon,2015.0
Konia eisentrauti,4.633333,9.366667,Cameroon,1985.0
Konia eisentrauti,0.0,0.0,Cameroon,1966.0
Haplochromis ishmaeli,-0.65041,31.80762,Uganda,2017.0
Haplochromis ishmaeli,0.23863,33.14088,Uganda,2017.0
Haplochromis ishmaeli,-2.51667,32.9,"Tanzania, United Republic of",1984.0
Haplochromis ishmaeli,0.3,33.45,Uganda,1967.0
Haplochromis ishmaeli,-0.0028,30.1879,Uganda,1967.0
Haplochromis ishmaeli,-0.6822,29.3867,"Congo, Democratic Republic of the",1953.0
Haplochromis ishmaeli,0.433333,33.2,Uganda,
Haplochromis ishmaeli,-0.066667,33.233333,Uganda,
Haplochromis teegelaari,-2.58333,32.85,"Tanzania, United Republic of",1978.0
Laminella sanguinea,21.468,-157.105,United States of America,2017.0
Laminella sanguinea,21.505984,-158.145579,United States of America,1944.0
Laminella sanguinea,21.569125,-158.050861,United States of America,1938.0
Laminella sanguinea,21.43056,-157.79583,United States of America,1933.0
Laminella sanguinea,21.55,-158.0,United States of America,1931.0
Laminella sanguinea,21.58,-158.17,United States of America,1930.0
Laminella sanguinea,21.52,-158.15,United States of America,1923.0
Laminella sanguinea,19.21,-155.87,United States of America,1913.0
Laminella sanguinea,21.44359,-157.98824,United States of America,1912.0
Laminella sanguinea,21.4144,-158.10036,United States of America,1911.0
Laminella sanguinea,22.11583,-159.67306,United States of America,1911.0
Laminella sanguinea,21.33333,-157.85,United States of America,1911.0
Laminella sanguinea,20.59583,-156.55639,United States of America,1910.0
Laminella sanguinea,21.67,-157.94,United States of America,
Laminella sanguinea,21.91,-159.53,United States of America,
Laminella sanguinea,20.67,-156.06,United States of America,
Laminella sanguinea,21.51041,-158.01918,United States of America,
Laminella sanguinea,19.83,-155.12583,United States of America,
Laminella sanguinea,20.05389,-155.63861,United States of America,
Laminella sanguinea,18.97444,-155.74528,United States of America,
Laminella sanguinea,21.154478,-157.254959,United States of America,
Laminella sanguinea,22.0964,-159.5261,United States of America,
Laminella sanguinea,21.4,-157.9,United States of America,
Lampsilis streckeri,35.69697,-92.081787,United States of America,2019.0
Lampsilis streckeri,35.77,-92.38,United States of America,1986.0
Lampsilis streckeri,35.7458,-92.3742,United States of America,1986.0
Lampsilis streckeri,35.57,-92.47,United States of America,1985.0
Lampsilis streckeri,35.652515,-92.319839,United States of America,1927.0
Lampsilis streckeri,30.17815,-97.688995,United States of America,1927.0
Lampsilis streckeri,35.18,-91.44,United States of America,
Lampsilis streckeri,35.816569,-92.549536,United States of America,
Lampsilis virescens,34.690655,-86.290219,United States of America,2026.0
Lampsilis virescens,34.936013,-86.226894,United States of America,2026.0
Lampsilis virescens,34.980767,-86.329139,United States of America,2026.0
Lampsilis virescens,34.809738,-86.239312,United States of America,2025.0
Lampsilis virescens,34.88208,-86.275508,United States of America,2025.0
Lampsilis virescens,34.660079,-88.095074,United States of America,2025.0
Lampsilis virescens,34.794537,-86.329353,United States of America,2025.0
Lampsilis virescens,34.958572,-86.358219,United States of America,2025.0
Lampsilis virescens,34.622967,-86.348147,United States of America,2025.0
Lampsilis virescens,34.779331,-86.374553,United States of America,2024.0
Lampsilis virescens,34.61329,-86.370824,United States of America,2024.0
Lampsilis virescens,34.630875,-88.114114,United States of America,2023.0
Lampsilis virescens,34.96272,-86.154122,United States of America,2023.0
Lampsilis virescens,34.5026,-86.13311,United States of America,2006.0
Lampsilis virescens,34.9169,-86.1318,United States of America,2004.0
Lampsilis virescens,35.9838,-84.4822,United States of America,1974.0
Lampsilis virescens,34.77,-86.0,United States of America,
Lampsilis virescens,34.48,-86.47,United States of America,
Lampsilis virescens,34.7312,-87.70253,United States of America,
Lampsilis virescens,31.5221,-87.935501,United States of America,
Lampsilis virescens,34.409302,-88.024399,United States of America,
Lampsilis virescens,34.756599,-87.720802,United States of America,
Lampsilis virescens,36.220798,-84.1567,United States of America,
Lasmigona decorata,34.6244,-80.4124,United States of America,2014.0
Lasmigona decorata,33.9149,-82.0191,United States of America,1997.0
Lasmigona decorata,36.246201,-81.632599,United States of America,1948.0
Lasmigona decorata,35.23,-80.84,United States of America,
Lasmigona decorata,36.38,-81.5,United States of America,
Lasmigona decorata,35.71,-81.08,United States of America,
Lasmigona decorata,36.31,-78.09,United States of America,
Lasmigona decorata,35.24,-80.54,United States of America,
Lasmigona decorata,35.19,-80.92,United States of America,
Lasmigona decorata,34.1705,-82.3824,United States of America,
Lasmigona decorata,34.953098,-80.754204,United States of America,
Lasmigona decorata,35.488201,-80.279099,United States of America,
Lasmigona decorata,34.05266,-80.99121,United States of America,
Lasmigona decorata,35.58222,-79.80213,United States of America,
Latimeria chalumnae,-30.718921,30.681699,South Africa,2022.0
Latimeria chalumnae,-27.5335,32.6799,South Africa,2014.0
Latimeria chalumnae,-23.508042,43.610023,Madagascar,2012.0
Latimeria chalumnae,-23.507379,43.656621,Madagascar,2010.0
Latimeria chalumnae,-23.229878,43.735083,Madagascar,2010.0
Latimeria chalumnae,-5.2645,39.139099,"Tanzania, United Republic of",2005.0
Latimeria chalumnae,-5.1502,39.177399,"Tanzania, United Republic of",2005.0
Latimeria chalumnae,-12.31,43.72,Comoros,2003.0
Latimeria chalumnae,-11.583333,43.333333,Comoros,2003.0
Latimeria chalumnae,-27.533333,33.666667,South Africa,2002.0
Latimeria chalumnae,-12.25,44.416667,Comoros,1991.0
Latimeria chalumnae,-17.316668,38.633335,Mozambique,1991.0
Latimeria chalumnae,-11.804556,43.245972,Comoros,1991.0
Latimeria chalumnae,-11.816667,43.016666,Comoros,1989.0
Latimeria chalumnae,-11.666667,43.266667,Madagascar,1986.0
Latimeria chalumnae,-12.0,44.0,Comoros,1986.0
Latimeria chalumnae,-11.744016,43.227405,Comoros,1973.0
Latimeria chalumnae,-12.283548,44.386455,Comoros,1972.0
Latimeria chalumnae,-12.1667,44.3333,Comoros,1969.0
Latimeria chalumnae,-11.666667,43.416667,Comoros,1967.0
Latimeria chalumnae,-11.430278,43.259444,Comoros,1965.0
Latimeria chalumnae,-12.167,44.167,Comoros,1964.0
Latimeria chalumnae,-10.0,45.0,Comoros,1954.0
Latimeria chalumnae,-12.25,43.633335,Comoros,1952.0
Latimeria chalumnae,-12.25,44.55,Comoros,1952.0
Latimeria chalumnae,-33.147813,27.833926,South Africa,1938.0
Latimeria chalumnae,-33.225925,27.582886,South Africa,1938.0
Latimeria chalumnae,-33.2,27.766667,South Africa,1938.0
Latimeria chalumnae,0.0,0.0,,1899.0
Latimeria chalumnae,-11.87,43.36,Comoros,
Latimeria chalumnae,-33.0,27.95,South Africa,
Leptoxis plicata,33.90317,-86.747616,United States of America,2025.0
Leptoxis plicata,33.835231,-86.741926,United States of America,2025.0
Leptoxis plicata,33.873424,-86.766897,United States of America,2025.0
Leptoxis plicata,33.996816,-86.789047,United States of America,2024.0
Leptoxis plicata,33.982571,-86.623684,United States of America,2024.0
Leptoxis plicata,33.766247,-86.921692,United States of America,2024.0
Leptoxis plicata,33.698111,-86.894546,United States of America,2024.0
Leptoxis plicata,33.638148,-86.941065,United States of America,2024.0
Leptoxis plicata,33.716711,-86.964939,United States of America,2020.0
Leptoxis plicata,33.962257,-86.710841,United States of America,2020.0
Leptoxis plicata,33.9075,-86.61528,United States of America,1990.0
Leptoxis plicata,31.00917,-85.74444,United States of America,1990.0
Leptoxis plicata,37.8285,-86.62169,United States of America,1957.0
Leptoxis plicata,33.808346,-86.801117,United States of America,1931.0
Leptoxis plicata,32.53194,-87.85306,United States of America,1908.0
Leptoxis plicata,33.20972,-87.56917,United States of America,1881.0
Leptoxis plicata,32.64791,-86.3697,United States of America,1881.0
Leptoxis plicata,32.53,-87.85,United States of America,
Leptoxis plicata,30.71,-84.86,United States of America,
Leptoxis plicata,33.09814,-87.63453,United States of America,
Leptoxis plicata,32.31917,-87.09472,United States of America,
Leptoxis plicata,31.59194,-87.97639,United States of America,
Leptoxis plicata,32.543745,-86.211913,United States of America,
Leptoxis plicata,28.816584,-82.5858,United States of America,
Leptoxis plicata,33.3643,-87.4117,United States of America,
Leptoxis plicata,33.11655,-87.652969,United States of America,
Leptoxis plicata,33.817001,-87.056801,United States of America,
Leptoxis plicata,33.46389,-87.35139,United States of America,
Leptoxis plicata,32.63822,-86.29143,United States of America,
